Time	Thermocouple1	Thermocouple2	Thermocouple3	Thermocouple4	Thermocouple5	Thermocouple6	Thermocouple7	Thermocouple8	Thermocouple9	Thermocouple10	Thermocouple11	Thermocouple12	Thermocouple13	Thermocouple14
seconds	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius
1582.097	26.28183	26.57178	26.83604	27.05992	27.28014	27.65817	27.86004	27.95179	27.92609	27.87471	27.58476	27.39758	27.04157	
1583.602	26.19015	26.48744	26.7517	26.97558	27.20314	27.58484	27.80139	27.90782	27.88213	27.84543	27.5775	27.39032	27.04532	
1585.11	26.12042	26.41036	26.6783	26.90952	27.14074	27.52612	27.74633	27.86745	27.83442	27.80505	27.55181	27.37931	27.03798	
1586.617	26.05068	26.33329	26.60856	26.83611	27.06	27.45271	27.69495	27.81974	27.81239	27.77569	27.5408	27.3683	27.03064	
1591.501	25.82328	26.10956	26.37015	26.60137	26.83259	27.26201	27.51159	27.66207	27.69141	27.6804	27.48221	27.33173	27.0271	
1593.006	25.77916	26.05443	26.31501	26.54991	26.77379	27.19954	27.45646	27.62162	27.64729	27.64362	27.46011	27.32064	27.02335	
1594.515	25.72051	25.99211	26.24903	26.47658	26.71148	27.12621	27.40516	27.58499	27.62535	27.62901	27.45652	27.32805	27.03444	
1596.023	25.67287	25.94447	26.20139	26.42527	26.64548	27.07124	27.34651	27.53001	27.59239	27.58505	27.4309	27.31345	27.02351	
1598.119	25.62883	25.87841	26.13533	26.35554	26.57942	27.00884	27.28778	27.46762	27.53	27.54835	27.41622	27.2951	27.03085	
1601.195	25.5812	25.81242	26.05099	26.26019	26.48774	26.90615	27.18509	27.38695	27.46768	27.49337	27.37592	27.28784	27.03826	
1603.119	25.52622	25.76478	25.99234	26.19787	26.42542	26.8475	27.13011	27.33564	27.41638	27.45308	27.35031	27.2659	27.031	
1605.619	25.46389	25.69879	25.93369	26.12821	26.34842	26.76316	27.04944	27.26598	27.35771	27.4091	27.31734	27.2476	27.02739	
1608.118	25.39049	25.62172	25.86028	26.05847	26.26768	26.69342	26.98338	27.20359	27.28797	27.3467	27.28064	27.22191	27.01271	
1610.618	25.33924	25.56312	25.80169	25.99254	26.21642	26.63483	26.93212	27.15601	27.23308	27.29914	27.24776	27.18903	26.99084	
1613.118	25.32096	25.53017	25.73937	25.93389	26.14677	26.55416	26.85879	27.09002	27.18544	27.25884	27.2148	27.18177	26.99826	
1615.618	25.26966	25.47886	25.68807	25.87525	26.08078	26.50286	26.79281	27.02403	27.13413	27.20386	27.18919	27.15615	26.99099	
1618.118	25.19633	25.41288	25.62942	25.8166	26.02581	26.4332	26.73416	26.9764	27.07548	27.15622	27.15623	27.14154	26.98005	
1620.618	25.13775	25.34696	25.55983	25.74702	25.96356	26.36362	26.66825	26.91782	27.03892	27.12333	27.12701	27.11599	26.97652	
1623.118	25.12675	25.32127	25.51579	25.69563	25.90483	26.29755	26.60585	26.85543	26.98019	27.07929	27.09765	27.10131	26.97652	
1625.617	25.06068	25.2552	25.45707	25.63691	25.84611	26.24984	26.54713	26.80037	26.93615	27.03158	27.06461	27.07562	26.9545	
1628.117	25.00943	25.19294	25.39848	25.57098	25.78385	26.18391	26.48854	26.74912	26.87758	26.98035	27.02806	27.04274	26.9363	
1630.617	24.99123	25.17475	25.35826	25.53076	25.73996	26.13268	26.44098	26.69789	26.83734	26.94011	26.99517	27.02452	26.92543	
1633.117	24.96562	25.14546	25.32163	25.48312	25.68498	26.07403	26.37132	26.63924	26.76769	26.88514	26.95487	26.99157	26.90716	
1635.617	24.96569	25.13085	25.30336	25.46117	25.64102	26.02272	26.32368	26.58427	26.72739	26.84117	26.92926	26.96963	26.89622	
1638.117	24.94007	25.10156	25.27774	25.42455	25.61173	25.97875	26.27604	26.5403	26.69443	26.81188	26.89997	26.94401	26.88896	
1640.617	24.86667	25.0355	25.21534	25.37683	25.56768	25.94205	26.23934	26.49993	26.63938	26.7605	26.87061	26.92199	26.87061	
1643.116	24.81542	24.98792	25.16409	25.32925	25.50909	25.90181	26.19176	26.45602	26.60281	26.73127	26.83771	26.88909	26.85606	
1645.616	24.8265	24.96964	25.13113	25.29629	25.47246	25.84316	26.14412	26.40471	26.56252	26.68731	26.80109	26.88183	26.84146	
1648.116	24.84134	24.98081	25.13129	25.26709	25.44326	25.81028	26.1039	26.36816	26.51496	26.64709	26.77922	26.85629	26.8306	
1650.616	24.83055	24.97369	25.1205	25.2563	25.42513	25.78114	26.06742	26.32801	26.4748	26.6106	26.74273	26.82347	26.81613	
1653.116	24.74255	24.89303	25.05819	25.20867	25.37383	25.73351	26.01979	26.28405	26.43083	26.56663	26.71711	26.79785	26.79418	
1655.616	24.69124	24.84172	25.01422	25.16103	25.31885	25.68587	25.97582	26.24008	26.3942	26.53367	26.68415	26.77591	26.78325	
1658.116	24.70965	24.83811	24.98492	25.12806	25.29322	25.64556	25.93184	26.19609	26.35024	26.49338	26.65854	26.74295	26.7613	
1660.615	24.73181	24.85661	24.98139	25.11719	25.26767	25.61267	25.90262	26.16321	26.30633	26.45314	26.6183	26.72107	26.75043	
1663.115	24.71722	24.84934	24.9778	25.09525	25.24573	25.58706	25.85866	26.11924	26.27337	26.42386	26.58902	26.69912	26.72481	
1665.615	24.67332	24.80545	24.93758	25.06604	25.22386	25.56152	25.83312	26.0937	26.24417	26.38731	26.55981	26.66991	26.70295	
1668.115	24.66252	24.79832	24.93045	25.04423	25.19837	25.53237	25.80029	26.05721	26.21134	26.35449	26.538	26.65911	26.69949	
1670.615	24.65159	24.76904	24.8975	25.02595	25.16542	25.49575	25.76734	26.02059	26.1637	26.31786	26.50137	26.62615	26.67754	
