Time	Thermocouple1	Thermocouple2	Thermocouple3	Thermocouple4	Thermocouple5	Thermocouple6	Thermocouple7	Thermocouple8	Thermocouple9	Thermocouple10	Thermocouple11	Thermocouple12	Thermocouple13
seconds	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius	Celsius
453.23676	30.43533	29.97178	29.24508	28.72499	28.48476	27.67943	26.93418	26.1047	25.55428	24.83492	24.04582	23.73173	23.08422
455.73686	30.45323	29.9938	29.28178	28.75802	28.5288	27.73448	26.97822	26.16343	25.62035	24.89364	24.10087	23.77577	23.12826
458.23694	30.47122	30.02692	29.3259	28.80949	28.57659	27.78961	27.04069	26.21856	25.67181	24.9451	24.14866	23.82723	23.16136
460.7373	30.4963	30.04526	29.35893	28.85353	28.61696	27.83366	27.0884	26.28096	25.73053	25.00749	24.20004	23.87494	23.20908
463.23687	30.5357	30.08931	29.40297	28.8939	28.66468	27.89238	27.1508	26.34335	25.78925	25.06255	24.25142	23.91898	23.24578
465.73791	30.57873	30.12607	29.43606	28.93801	28.70144	27.92914	27.18756	26.38745	25.84071	25.11033	24.29921	23.9631	23.28256
468.23797	30.58948	30.15543	29.47277	28.97838	28.73814	27.97685	27.23527	26.43516	25.89209	25.16906	24.35427	24.0255	23.32293
470.738	30.62172	30.18112	29.50947	29.02242	28.78585	28.02456	27.29033	26.48654	25.94715	25.22044	24.40565	24.06587	23.37064
473.23759	30.6433	30.21425	29.54993	29.06656	28.82632	28.07238	27.33446	26.53435	26.00595	25.2719	24.45711	24.121	23.41476
475.73809	30.66129	30.24369	29.5757	29.09233	28.85943	28.11649	27.37858	26.57847	26.05007	25.32703	24.5049	24.16512	23.45888
478.23796	30.68979	30.26188	29.60858	29.13254	28.8923	28.15671	27.4188	26.63337	26.10864	25.3746	24.55613	24.20901	23.49543
480.73838	30.7221	30.30233	29.64169	29.16932	28.92908	28.19716	27.46292	26.68483	26.14909	25.41504	24.60025	24.25313	23.52854
483.23787	30.73285	30.31334	29.67105	29.20236	28.97313	28.24121	27.5143	26.72887	26.1968	25.45909	24.64063	24.28616	23.56524
485.73872	30.79738	30.36846	29.71882	29.24279	29.00989	28.28164	27.55841	26.76931	26.24459	25.51422	24.69942	24.34129	23.61303
488.23856	30.7938	30.39415	29.74452	29.28683	29.04659	28.32568	27.60612	26.8317	26.29231	25.56193	24.74347	24.38533	23.64974
490.73797	30.8367	30.4271	29.7738	29.31611	29.07587	28.35864	27.63907	26.85732	26.33258	25.60954	24.78741	24.44029	23.69001
493.2388	30.82963	30.44188	29.80693	29.3419	29.11267	28.39176	27.67954	26.90145	26.38037	25.64999	24.82786	24.4734	23.72679
495.73906	30.89769	30.50283	29.8473	29.39328	29.14937	28.4358	27.72725	26.9565	26.42074	25.69037	24.8719	24.51377	23.76349
498.23915	30.19481	30.19597	29.75921	29.37493	29.15304	28.46516	27.76762	26.99688	26.46479	25.73808	24.91961	24.55782	23.81121
500.73869	29.4717	29.67472	29.46919	29.21336	29.03919	28.44306	27.78223	27.04084	26.51241	25.78203	24.95623	24.60176	23.84048
503.23858	28.85518	29.1683	29.12793	28.96386	28.84107	28.36607	27.78231	27.05927	26.54553	25.81515	25.00036	24.64223	23.88461
505.73883	28.36336	28.73154	28.79027	28.69961	28.61719	28.24495	27.72725	27.07762	26.57855	25.86285	25.03705	24.67525	23.91763
508.23865	27.93394	28.32048	28.45995	28.42801	28.37862	28.09814	27.65752	27.07762	26.59323	25.89955	25.07742	24.71195	23.95433
510.73897	27.54496	27.95351	28.15171	28.17482	28.13278	27.94405	27.55848	27.04098	26.59697	25.92165	25.1142	24.75607	23.99111
513.23875	27.1852	27.61211	27.85801	27.92517	27.8978	27.76046	27.45196	27.00052	26.60426	25.93994	25.15084	24.79638	24.03509
515.73942	26.86597	27.30021	27.58282	27.68668	27.67033	27.60272	27.32358	26.94555	26.58596	25.96936	25.1876	24.83681	24.06818
518.23922	26.57227	27.0212	27.32216	27.45905	27.44636	27.44115	27.21707	26.89042	26.56388	25.97298	25.20957	24.86245	24.11217
520.73918	26.29342	26.73134	27.06901	27.23159	27.22624	27.26507	27.08504	26.81344	26.52359	25.96204	25.23166	24.89188	24.14161
523.23949	26.0255	26.46341	26.82677	27.01872	27.0097	27.09991	26.95291	26.72902	26.47221	25.95103	25.25002	24.9139	24.17831
525.73904	25.79068	26.23227	26.60663	26.8206	26.82259	26.94584	26.83553	26.6557	26.4209	25.94743	25.2611	24.936	24.20775
528.23928	25.57046	26.00471	26.38642	26.62975	26.62807	26.79169	26.71075	26.56761	26.36951	25.92174	25.27578	24.95802	24.24812
530.7392	25.37602	25.80659	26.1883	26.44631	26.44831	26.63761	26.58603	26.4796	26.3072	25.8998	25.27586	24.96177	24.27022
533.23974	25.19251	25.60473	26.00112	26.27014	26.27948	26.49447	26.46125	26.38784	26.2448	25.8631	25.27586	24.97278	24.29958
535.73985	25.02375	25.42497	25.82502	26.10138	26.10705	26.34774	26.33654	26.2925	26.17881	25.82647	25.26859	24.97286	24.32168
538.24021	24.86585	25.2634	25.65612	25.9545	25.94916	26.20452	26.22268	26.20433	26.11266	25.80069	25.27217	24.98011	24.3436
540.7396	24.71912	25.10199	25.50204	25.8041	25.8171	26.08715	26.10531	26.11999	26.03933	25.75305	25.25023	24.97284	24.35836
543.23995	24.57231	24.95151	25.34789	25.64995	25.66295	25.94769	25.99153	26.03558	25.96592	25.70901	25.23554	24.97651	24.3657
545.7398	24.46228	24.82312	25.21217	25.5289	25.52723	25.82664	25.88884	25.94757	25.8926	25.66871	25.22094	24.96558	24.39147
548.24004	24.33382	24.68733	25.07637	25.3931	25.40244	25.71287	25.78608	25.85581	25.82286	25.62467	25.20626	24.95823	24.40615
550.74046	24.19449	24.55533	24.94438	25.26845	25.27045	25.58822	25.67611	25.76052	25.74961	25.56976	25.17705	24.94004	24.41731
553.23997	24.09539	24.43789	24.8306	25.14367	25.15667	25.48912	25.57701	25.67611	25.68354	25.52572	25.1587	24.92902	24.42465
555.74056	24.00373	24.3242	24.70958	25.04099	25.04666	25.38278	25.48535	25.60647	25.61388	25.47442	25.13676	24.91442	24.43574
558.24073	24.21301	24.37566	24.66561	24.95299	24.95865	25.27275	25.39367	25.5258	25.54055	25.42311	25.11114	24.89247	24.42847
560.74048	24.02208	24.30585	24.60681	24.89418	24.89251	25.19559	25.3055	25.4413	25.46708	25.36431	25.06335	24.87038	24.4284
563.2403	23.87166	24.16644	24.5041	24.81349	24.81549	25.11857	25.22849	25.36429	25.39742	25.31667	25.04507	24.85944	24.42847
565.74106	23.90828	24.08195	24.40126	24.70698	24.71999	25.02674	25.15134	25.29448	25.34598	25.27624	25.01933	24.83737	24.43943
568.24124	24.27548	24.29132	24.45281	24.6888	24.67979	24.96819	25.08177	25.22492	25.28005	25.22132	24.9901	24.81181	24.43222
570.74058	24.01493	24.22897	24.44551	24.68517	24.66148	24.91318	25.00841	25.15155	25.21775	25.17737	24.95349	24.79722	24.42865
573.24065	23.94153	24.10051	24.3611	24.61911	24.61376	24.87648	24.97171	25.10751	25.16636	25.12599	24.93147	24.7752	24.42498
575.74155	23.95999	24.12264	24.34286	24.5715	24.56249	24.81052	24.91309	25.04155	25.10772	25.0857	24.89117	24.74959	24.41771
578.24101	23.73611	23.98685	24.26211	24.50911	24.51845	24.76648	24.86905	24.99384	25.05634	25.03798	24.86181	24.71655	24.41404
580.74151	23.66645	23.86213	24.15575	24.42111	24.43044	24.70416	24.81775	24.94254	25.01237	24.99769	24.8362	24.70195	24.40678
583.2416	23.75093	23.91725	24.13379	24.36244	24.37178	24.63449	24.75541	24.89855	24.95739	24.95372	24.79957	24.67266	24.39584
585.74137	23.56372	23.80712	24.07505	24.31471	24.32771	24.59042	24.71135	24.85082	24.917	24.90966	24.77753	24.64695	24.38849
588.24179	23.68117	23.77409	24.00164	24.24497	24.25798	24.52803	24.64528	24.79576	24.86928	24.88029	24.7445	24.63227	24.38481
590.74146	23.60417	23.75214	23.98337	24.21569	24.22502	24.48039	24.60499	24.7518	24.82532	24.84	24.71888	24.61399	24.37755
593.24142	23.71804	23.82931	23.98713	24.19743	24.21044	24.43645	24.55003	24.70418	24.78869	24.7997	24.68959	24.57737	24.36295
595.74205	23.49047	23.7045	23.94307	24.16438	24.17371	24.39605	24.5133	24.65645	24.72997	24.76667	24.65289	24.55168	24.34093
598.24225	23.57863	23.6532	23.86607	24.08738	24.1114	24.35576	24.48035	24.61615	24.68967	24.72271	24.62361	24.52973	24.341
600.74152	23.46111	23.63844	23.84764	24.06161	24.08196	24.30797	24.43256	24.57937	24.65655	24.69325	24.60149	24.50762	24.33357
603.24193	23.51992	23.59449	23.79268	24.00665	24.03801	24.26769	24.39595	24.54276	24.61625	24.66396	24.56854	24.48567	24.31896
605.74177	23.40982	23.57247	23.778	23.97729	23.99764	24.22364	24.35558	24.50239	24.58322	24.62359	24.54652	24.46365	24.30795
608.24258	23.54567	23.62758	23.77806	23.95533	23.97934	24.17966	24.30792	24.45473	24.54292	24.59431	24.5209	24.44538	24.29335
610.74218	23.31078	23.51013	23.71933	23.91862	23.94264	24.1503	24.27122	24.41803	24.50255	24.5576	24.48787	24.41601	24.27867
613.24207	23.43924	23.52848	23.69731	23.88192	23.90594	24.11359	24.24186	24.385	24.46585	24.52457	24.45851	24.40133	24.27132
615.74195	23.24838	23.44774	23.66061	23.84889	23.88759	24.0879	24.2125	24.35564	24.43282	24.49521	24.44016	24.37564	24.25665
618.24233	23.58979	23.52122	23.64601	23.81593	23.84729	24.04761	24.17954	24.33002	24.41087	24.46592	24.41821	24.35003	24.24938
620.74279	23.48702	23.58361	23.69372	23.84162	23.85096	24.02191	24.14283	24.28598	24.3705	24.44391	24.38885	24.33168	24.23837
623.2431	23.39894	23.46983	23.646	23.80859	23.83628	24.00723	24.12448	24.26396	24.34481	24.40353	24.35215	24.30966	24.22369
625.74291	23.35497	23.47725	23.6314	23.78297	23.80332	23.97428	24.09153	24.21999	24.31185	24.38159	24.33754	24.28404	24.21276
628.24313	23.26322	23.3598	23.55433	23.72792	23.75928	23.93757	24.0585	24.19063	24.28983	24.35223	24.30818	24.26569	24.19074
630.74276	23.25588	23.38182	23.53597	23.69856	23.73726	23.91188	24.02914	24.17962	24.26414	24.32287	24.28616	24.24734	24.17973
633.24302	23.36231	23.3965	23.52496	23.67653	23.71157	23.87885	24.00344	24.13924	24.23845	24.30451	24.26414	24.22899	24.17973
635.74268	23.16429	23.33428	23.50678	23.6657	23.69339	23.86067	23.9816	24.11372	24.20924	24.28265	24.24961	24.20712	24.16887
638.24357	23.38089	23.34535	23.4628	23.62171	23.66041	23.83871	23.9633	24.09543	24.19096	24.25703	24.22767	24.19619	24.15793
640.74371	23.40651	23.45905	23.52878	23.64733	23.67134	23.81294	23.92652	24.06966	24.1652	24.2386	24.20557	24.17776	24.13951
643.24378	23.19379	23.32341	23.48857	23.62913	23.66416	23.80208	23.91933	24.04045	24.12865	24.20939	24.18737	24.15222	24.12498
645.74385	23.27822	23.32709	23.45555	23.59611	23.63848	23.77641	23.89366	24.02212	24.1103	24.18737	24.16902	24.14488	24.12131
648.24375	24.00493	23.64641	23.56566	23.63282	23.65683	23.75438	23.86797	23.99643	24.09194	24.16168	24.14333	24.11919	24.10295
650.74329	24.74637	24.18966	23.86301	23.81272	23.77801	23.79482	23.85702	23.97079	24.07	24.14707	24.12138	24.09724	24.09936
653.24369	25.38499	24.71817	24.24838	24.08431	24.00557	23.91593	23.91207	23.97447	24.05899	24.13239	24.09936	24.0899	24.07734
655.74421	25.92819	25.19163	24.61174	24.3816	24.25881	24.06274	23.97813	23.97814	24.04064	24.1067	24.09202	24.07155	24.06633
658.24428	26.39807	25.62481	24.96417	24.66431	24.52683	24.22066	24.06631	24.00759	24.04805	24.09944	24.06641	24.05694	24.05907
660.74437	26.82015	26.02487	25.29449	24.95426	24.78742	24.41151	24.19477	24.06265	24.05539	24.08108	24.04805	24.03859	24.04805
663.24424	27.21279	26.40282	25.62107	25.22577	25.0516	24.59861	24.31948	24.12496	24.08466	24.08466	24.02961	24.02015	24.03328
665.74381	27.56152	26.74054	25.92942	25.49009	25.29756	24.78218	24.448	24.19475	24.11777	24.09208	24.02602	24.0239	24.03336
668.24426	27.88083	27.05986	26.20102	25.72866	25.5398	24.96202	24.5838	24.26816	24.18384	24.1141	24.03336	24.00922	24.01501
670.74387	28.21101	27.37169	26.48716	25.98176	25.78924	25.15274	24.73414	24.35611	24.24239	24.13595	24.02952	24.01639	24.0075
673.24453	28.49001	27.66537	26.76249	26.22773	26.02419	25.33998	24.89569	24.46627	24.30853	24.1764	24.03693	24.00912	24.00757
675.74399	28.76161	27.94063	27.02308	26.46262	26.25909	25.52716	25.03883	24.57271	24.38927	24.21677	24.05161	24.01279	23.98922
678.24491	28.89733	28.13508	27.23587	26.67175	26.46087	25.7106	25.1929	24.68641	24.46263	24.25709	24.0589	24.02008	23.98917
680.74501	29.04047	28.30024	27.42305	26.84425	26.65172	25.87209	25.34338	24.79652	24.55805	24.30847	24.08092	24.03476	23.99284
683.24472	29.1836	28.4654	27.60289	27.02409	26.83156	26.03725	25.49019	24.91763	24.63513	24.36353	24.10661	24.04577	23.98917
685.74519	29.31932	28.62314	27.77164	27.18183	26.98564	26.18398	25.62224	25.02766	24.73413	24.4295	24.13588	24.07137	23.99642
688.24489	29.40382	28.737	27.90018	27.31403	27.13252	26.32352	25.7471	25.13417	24.82597	24.4883	24.17633	24.09714	24.00383
690.74509	29.50284	28.86171	28.03223	27.44976	27.26457	26.46292	25.87181	25.2442	24.91764	24.56163	24.20562	24.13009	24.00376
693.24543	29.60193	28.97915	28.16436	27.57455	27.3967	26.59137	25.9966	25.34697	25.00206	24.62036	24.24966	24.14845	24.00743
695.74505	29.70837	29.08559	28.27447	27.69199	27.51415	26.69781	26.10304	25.4424	25.09749	24.68642	24.28636	24.18882	24.02945
698.24528	29.76702	29.1736	28.38083	27.80569	27.62785	26.81151	26.21307	25.54876	25.18184	24.75977	24.33035	24.2218	24.04407
700.74499	29.82574	29.25434	28.48726	27.90112	27.73429	26.91795	26.31216	25.63684	25.27727	24.82216	24.38173	24.25483	24.05875
703.24542	29.8918	29.33876	28.56801	27.99654	27.82237	27.02071	26.40759	25.7286	25.35802	24.8919	24.42211	24.2952	24.07343
705.74566	29.96521	29.4195	28.65242	28.09197	27.92147	27.11247	26.49934	25.81668	25.43142	24.95796	24.46615	24.3319	24.09546
708.2452	30.02385	29.48549	28.74043	28.17631	28.00947	27.20415	26.59102	25.90102	25.51941	25.02393	24.52111	24.37952	24.11371
710.74599	30.11561	29.58459	28.82852	28.26806	28.08655	27.2959	26.67911	25.98911	25.6075	25.09734	24.57616	24.41989	24.14674
713.24578	30.14138	29.62871	28.89099	28.34522	28.16003	27.36571	26.75259	26.06259	25.68098	25.16347	24.61661	24.46401	24.1615
715.74601	30.21838	29.69836	28.96798	28.42221	28.24804	27.45739	26.82959	26.13958	25.76165	25.22947	24.66792	24.51165	24.20547
718.24527	30.25875	29.7681	29.03772	28.5103	28.32878	27.53814	26.914	26.22033	25.83506	25.2992	24.72298	24.55936	24.22749
720.74595	30.2917	29.81206	29.1037	28.5616	28.38743	27.60412	26.98366	26.29733	25.91202	25.35781	24.78158	24.60697	24.26041
723.24614	30.33941	29.85978	29.1661	28.63501	28.46083	27.68854	27.0644	26.37073	25.98542	25.42755	24.82563	24.65468	24.29345
725.74608	30.45833	29.94778	29.23209	28.70466	28.51581	27.74718	27.13039	26.43672	26.05141	25.4862	24.8696	24.68764	24.31539
728.24608	30.46192	30.00283	29.29448	28.7744	28.58922	27.81692	27.18544	26.49911	26.12849	25.54859	24.92098	24.74269	24.35576
730.74623	30.469	30.02478	29.34579	28.83304	28.64419	27.89025	27.26611	26.56877	26.18346	25.60724	24.96862	24.77197	24.38505
733.24576	30.50475	30.05773	29.38608	28.87701	28.69549	27.94522	27.31741	26.63475	26.2458	25.66591	25.01628	24.81964	24.41069
735.74615	30.55848	30.10912	29.44113	28.9394	28.75422	28.00761	27.38715	26.69715	26.31554	25.72096	25.06766	24.87469	24.44005
738.24694	30.61228	30.16424	29.5036	28.9982	28.81302	28.06641	27.44962	26.76329	26.37434	25.77976	25.11912	24.91514	24.4805
740.74634	30.61578	30.19353	29.54389	29.04584	28.85698	28.12873	27.50827	26.82193	26.43297	25.83839	25.16674	24.94808	24.50243
743.24703	30.68727	30.2521	29.59512	29.10808	28.90821	28.17629	27.55949	26.8805	26.49523	25.89331	25.21432	25.003	24.53533
745.74717	30.72668	30.30348	29.64651	29.15946	28.96693	28.24235	27.62556	26.93555	26.54662	25.94103	25.25836	25.04337	24.56836
748.24678	30.81623	30.37321	29.70523	29.21084	29.01832	28.29006	27.67327	26.99061	26.60534	25.99241	25.31342	25.08374	24.60139
750.74658	30.82324	30.40609	29.74912	29.26941	29.06588	28.3523	27.72083	27.04551	26.66025	26.05099	25.3463	25.13498	24.64162
753.24654	30.92712	30.4857	29.81518	29.33181	29.1246	28.40736	27.77955	27.10423	26.71163	26.10237	25.39768	25.16801	24.66731
755.74742	30.91629	30.51069	29.86649	29.38311	29.17958	28.46233	27.8382	27.15554	26.77026	26.15733	25.45631	25.21196	24.70758
758.24668	30.92332	30.53205	29.89938	29.43436	29.22715	28.50624	27.89312	27.21045	26.8178	26.19753	25.49284	25.25216	24.74412
760.74709	30.94839	30.55712	29.9214	29.47106	29.26752	28.56129	27.9445	27.25817	26.87653	26.24891	25.54056	25.2962	24.78082
763.24772	30.9733	30.58561	29.95794	29.50025	29.31139	28.60883	27.99571	27.31305	26.92776	26.31116	25.58812	25.34744	24.82104
765.74709	30.99838	30.61427	29.99831	29.54062	29.3481	28.64553	28.03241	27.36443	26.97547	26.35153	25.62482	25.38047	24.84307
768.24768	31.04128	30.65001	30.0386	29.58826	29.3994	28.69684	28.09106	27.41573	27.01944	26.3955	25.66879	25.41343	24.87602
770.74761	31.04473	30.67137	30.06783	29.61748	29.41395	28.74441	28.12762	27.45597	27.07067	26.43572	25.70535	25.45365	24.9089
773.24703	31.06247	30.69269	30.09335	29.65768	29.45782	28.77728	28.16048	27.49984	27.11089	26.48695	25.75658	25.49387	24.9528
775.74777	31.08031	30.70695	30.12263	29.69064	29.4871	28.8139	28.20445	27.54014	27.15119	26.51624	25.78953	25.52316	24.97107
778.24717	31.09451	30.73189	30.14452	29.72353	29.51633	28.8468	28.25203	27.58405	27.19875	26.57114	25.83343	25.57072	25.00762
780.74752	31.11958	30.75696	30.17755	29.75657	29.54936	28.89451	28.28873	27.63543	27.24647	26.61518	25.87747	25.60008	25.04432
783.24727	31.12675	30.78204	30.20324	29.77859	29.58606	28.92754	28.33644	27.6758	27.28684	26.6629	25.92518	25.65147	25.07736
785.74754	31.14448	30.78903	30.21775	29.80777	29.60791	28.9604	28.36196	27.71233	27.33073	26.70679	25.95439	25.69169	25.11391
788.2475	31.16224	30.81396	30.25062	29.84799	29.64812	28.99695	28.3985	27.75621	27.37095	26.74701	25.99829	25.72824	25.15046
790.74814	31.17291	30.82821	30.26523	29.86626	29.6664	29.0299	28.4388	27.78917	27.40755	26.78361	26.03488	25.76116	25.17237
793.248	31.2409	30.87111	30.30919	29.90656	29.69935	29.06653	28.48644	27.8368	27.45151	26.8239	26.07885	25.79412	25.21267
795.74807	31.30171	30.93551	30.3605	29.95052	29.74699	29.10682	28.51939	27.88444	27.48814	26.8642	26.11915	25.83809	25.24196
798.24775	30.62821	30.65246	30.26866	29.9321	29.74324	29.13243	28.54867	27.91372	27.53213	26.90452	26.15579	25.87473	25.27493
800.74786	29.9628	30.1805	30.02268	29.79622	29.65141	29.12869	28.5853	27.95769	27.56508	26.9338	26.18875	25.90769	25.31156
803.24819	29.37548	29.68861	29.68127	29.55023	29.45313	29.03318	28.55953	27.97596	27.59435	26.96674	26.22535	25.93696	25.34083
805.74849	28.89452	29.26637	29.35813	29.28949	29.22909	28.91925	28.51166	27.98314	27.61992	27.00331	26.25826	25.9772	25.36639
808.24838	28.4908	28.88834	29.04616	29.04359	29.00888	28.78345	28.44559	27.98314	27.64928	27.04369	26.29863	26.01023	25.40676
810.74846	28.12369	28.54326	28.75614	28.80861	28.78125	28.62922	28.35376	27.94636	27.65287	27.0693	26.33159	26.04686	25.43605
813.24907	27.79322	28.2238	28.47337	28.56622	28.55354	28.46391	28.25084	27.90951	27.64536	27.08382	26.36445	26.07973	25.46891
815.74852	27.49218	27.9301	28.22005	28.34226	28.33692	28.30601	28.13331	27.85438	27.62692	27.0984	26.38638	26.10532	25.49818
818.24849	27.20208	27.64366	27.95564	28.11455	28.12389	28.14069	28.01938	27.78449	27.59739	27.09457	26.4119	26.13084	25.53105
820.7484	26.94149	27.38308	27.72808	27.89801	27.91835	27.99021	27.89826	27.72209	27.56436	27.09457	26.42658	26.16021	25.56041
823.24881	26.70285	27.13709	27.50412	27.71075	27.72376	27.847	27.78808	27.64861	27.50925	27.0835	26.43387	26.17483	25.58237
825.74883	26.47149	26.91307	27.29478	27.51976	27.53643	27.68904	27.67049	27.5714	27.45037	27.05032	26.44106	26.18202	25.60058
828.24882	26.25853	26.69278	27.0855	27.32883	27.3455	27.53114	27.53829	27.48691	27.40623	27.03554	26.4483	26.18927	25.62984
830.74867	26.03824	26.47616	26.88723	27.14524	27.17292	27.39526	27.41709	27.40608	27.34746	27.0098	26.45192	26.20389	25.65548
833.24945	25.83628	26.27053	26.68527	26.96897	26.99299	27.23735	27.28854	27.32157	27.28132	26.98036	26.4445	26.20382	25.67008
835.74955	25.64904	26.08696	26.50903	26.80742	26.83878	27.10883	27.18571	27.22975	27.20784	26.94726	26.43709	26.21109	25.69204
838.24901	25.48755	25.90345	26.33653	26.6496	26.67729	26.96936	27.07193	27.14167	27.14912	26.90321	26.43709	26.21109	25.71039
840.74916	25.32589	25.73811	26.17854	26.48426	26.51562	26.82972	26.94697	27.04974	27.08653	26.86999	26.41855	26.20723	25.73956
843.24939	25.1901	25.58765	26.02073	26.34848	26.38351	26.70861	26.83688	26.958	27.02047	26.83696	26.41488	26.20723	25.7469
845.74905	25.06881	25.44801	25.88476	26.21618	26.24754	26.57998	26.71926	26.87341	26.94692	26.79277	26.39638	26.19607	25.75409
848.24981	24.92927	25.31947	25.74889	26.0803	26.11166	26.46246	26.62008	26.78158	26.87344	26.7303	26.36327	26.18132	25.75769
850.74972	24.8044	25.17625	25.60567	25.95177	25.98679	26.34126	26.51724	26.68974	26.79629	26.68251	26.34118	26.16656	25.76128
853.25001	24.67578	25.04764	25.48072	25.83416	25.85818	26.231	26.41064	26.59783	26.72273	26.63098	26.308	26.14439	25.75746
855.75009	24.57661	24.94112	25.36687	25.72031	25.75167	26.12815	26.31881	26.52801	26.64193	26.57587	26.27858	26.12231	25.76108
858.24928	24.47743	24.83461	25.25301	25.60278	25.63781	26.02164	26.21596	26.44352	26.57574	26.52436	26.25643	26.10383	25.76829
860.74938	24.37459	24.72075	25.13182	25.48892	25.52762	25.90778	26.12413	26.35536	26.50595	26.47659	26.216	26.08175	25.76823
863.25011	24.27174	24.61424	25.02897	25.37507	25.42478	25.80861	26.02863	26.26719	26.4288	26.41779	26.18289	26.05231	25.76082
865.75022	24.19826	24.51873	24.93714	25.28323	25.32193	25.71677	25.94046	26.20472	26.36631	26.36998	26.15344	26.03387	25.74971
868.25044	24.10276	24.43424	24.83429	25.17672	25.22276	25.6176	25.8523	26.11289	26.29652	26.3112	26.12402	26.01179	25.74599
870.7496	24.33398	24.4636	24.78291	25.10698	25.14935	25.52951	25.77522	26.03948	26.23411	26.26714	26.09831	25.98976	25.7423
873.2498	24.22739	24.47078	24.78642	25.08847	25.10515	25.46329	25.69432	25.96592	26.16421	26.20826	26.05778	25.96023	25.72746
875.75004	24.0659	24.35701	24.70568	25.01874	25.0501	25.40457	25.63193	25.90353	26.10182	26.1532	26.02474	25.9272	25.72746
878.25021	23.94829	24.24307	24.60642	24.93784	24.98021	25.33467	25.56571	25.83731	26.0356	26.098	25.98055	25.89769	25.71629
880.75038	23.86747	24.15491	24.5256	24.84968	24.89572	25.26119	25.5069	25.78217	25.98048	26.05021	25.94377	25.87192	25.70521
883.25049	23.78297	24.07408	24.44111	24.76885	24.81856	25.1767	25.43342	25.71236	25.92168	26.0061	25.91067	25.83515	25.68679
885.75	23.69114	23.97858	24.3456	24.68069	24.73407	25.10689	25.36728	25.64989	25.85554	25.95831	25.87389	25.80938	25.66836
